SID,LON,LAT,NAME,SUPERMARKET
575.000000000000000,-1.163280000000000,52.614829999999900,ROWLEY FIELDS EXPRESS,Tesco
576.000000000000000,-1.803140000000000,52.501350000000000,CASTLE BROMWICH EXPRESS,Tesco
577.000000000000000,-1.760450000000000,52.506700000000000,CASTLE BROMWICH GREEN LANE EXPRESS,Tesco
578.000000000000000,-1.912510000000000,52.486390000000000,BIRMINGHAM JEWELLERY QUARTER EXPRESS,Tesco
579.000000000000000,-1.771070000000000,52.501269999999900,BIRMINGHAM CASTLE BROMWICH METRO,Tesco
580.000000000000000,-1.893650000000000,52.482399999999900,BIRMINGHAM CORPORATION STREET EXPRESS,Tesco
581.000000000000000,-1.898960000000000,52.479930000000000,BIRMINGHAM CAXTON METRO,Tesco
582.000000000000000,-2.049090000000000,52.460810000000000,HALESOWEN DUDLEY ROAD EXPRESS,Tesco
583.000000000000000,-1.921440000000000,52.474820000000000,BIRMINGHAM EDGBASTON,Tesco
584.000000000000000,-1.905390000000000,52.475940000000000,BIRMINGHAM MAILBOX EXPRESS,Tesco
585.000000000000000,-2.140510000000000,52.449219999999900,STOURBRIDGE EXPRESS,Tesco
586.000000000000000,-1.898900000000000,52.473500000000000,BIRMINGHAM HURST STREET EXPRESS,Tesco
587.000000000000000,-2.061280000000000,52.453130000000000,HALESOWEN STOURBRIDGE EXPRESS,Tesco
588.000000000000000,-1.998800000000000,52.459760000000000,BIRMINGHAM QUINTON,Tesco
589.000000000000000,-1.706140000000000,52.497790000000000,COLESHILL EXPRESS,Tesco
590.000000000000000,-1.119990000000000,52.599240000000000,LEICESTER ABERDALE ROAD EXPRESS,Tesco
591.000000000000000,-1.217670000000000,52.575870000000000,NARBOROUGH EXPRESS,Tesco
592.000000000000000,-2.066100000000000,52.443100000000000,HASBURY EXPRESS,Tesco
593.000000000000000,-2.232610000000000,52.421219999999900,COOKLEY EXPRESS,Tesco
594.000000000000000,-1.489470000000000,52.517370000000000,NUNEATON CROFT ROAD EXPRESS,Tesco
595.000000000000000,-0.377290000000000,52.770690000000000,BOURNE EXPRESS,Tesco
596.000000000000000,-1.930800000000000,52.447640000000000,SELLY OAK EXPRESS,Tesco
597.000000000000000,-1.132940000000000,52.576369999999900,WIGSTON,Tesco
598.000000000000000,-0.730170000000000,52.668740000000000,OAKHAM,Tesco
599.000000000000000,-1.978150000000000,52.439380000000000,BIRMINGHAM WEOLEY EXPRESS,Tesco
600.000000000000000,-1.445020000000000,52.514389999999900,NUNEATON RAVEN WAY EXPRESS,Tesco
601.000000000000000,-2.718050000000000,52.371479999999900,LUDLOW,Tesco
602.000000000000000,-1.791280000000000,52.453789999999900,BIRMINGHAM SHELDON,Tesco
603.000000000000000,-1.810750000000000,52.441969999999900,SOLIHULL EXPRESS,Tesco
604.000000000000000,-1.784980000000000,52.442990000000000,SHIRLEY HOBS MOAT EXPRESS,Tesco
605.000000000000000,-1.932520000000000,52.420690000000000,BIRMINGHAM BOURNVILLE EXPRESS,Tesco
606.000000000000000,-2.250320000000000,52.387050000000000,KIDDERMINSTER,Tesco
607.000000000000000,-2.265240000000000,52.385179999999900,KIDDERMINSTER BEWDLEY HILL EXPRESS,Tesco
608.000000000000000,-1.473590000000000,52.481490000000000,BEDWORTH,Tesco
609.000000000000000,-1.995540000000000,52.407850000000000,BIRMINGHAM FRANKLEY EXPRESS,Tesco
610.000000000000000,-2.260000000000000,52.375329999999900,FOLEY PARK EXPRESS,Tesco
611.000000000000000,-1.832070000000000,52.419310000000000,SOLIHULL SHIRLEY,Tesco
612.000000000000000,-2.233180000000000,52.370410000000000,SPENNELLS EXPRESS,Tesco
613.000000000000000,-1.775610000000000,52.421579999999900,LODE HEATH EXPRESS,Tesco
614.000000000000000,-1.847910000000000,52.405389999999900,SHIRLEY DICKENS HEATH EXPRESS,Tesco
615.000000000000000,-0.141660000000000,52.782150000000000,SPALDING MATMORE GATE EXPRESS,Tesco
616.000000000000000,-1.489390000000000,52.442659999999900,COVENTRY ARENA EXTRA,Tesco
617.000000000000000,-2.038910000000000,52.365760000000000,MARLBROOK EXPRESS,Tesco
618.000000000000000,-2.277740000000000,52.342350000000000,STOURPORT-ON-SEVERN METRO,Tesco
619.000000000000000,-1.518330000000000,52.430770000000000,COVENTRY JUBILEE CRESCENT METRO,Tesco
620.000000000000000,0.013210000000000,52.805149999999900,SPALDING HOLBEACH,Tesco
621.000000000000000,-1.990520000000000,52.361370000000000,BARNT GREEN EXPRESS,Tesco
622.000000000000000,-0.476390000000000,52.652690000000000,STAMFORD METRO,Tesco
623.000000000000000,-1.789750000000000,52.382899999999900,SOLIHULL EXTRA,Tesco
624.000000000000000,-1.736250000000000,52.389510000000000,KNOWLE METRO,Tesco
625.000000000000000,-1.430680000000000,52.434710000000000,COVENTRY CROSS POINT EXTRA,Tesco
626.000000000000000,-1.754080000000000,52.373300000000000,DORRIDGE EXPRESS,Tesco
627.000000000000000,-0.311930000000000,52.675559999999900,PETERBOROUGH MARKET DEEPING,Tesco
628.000000000000000,-1.441090000000000,52.413429999999900,COVENTRY WALSGRAVE,Tesco
629.000000000000000,-1.554870000000000,52.387830000000000,COVENTRY CANNON PARK CENTRE,Tesco
630.000000000000000,0.486940000000000,52.936990000000000,HUNSTANTON,Tesco
631.000000000000000,-0.920360000000000,52.477910000000000,MARKET HARBOROUGH METRO,Tesco
632.000000000000000,-1.924910000000000,52.299900000000000,LODGE PARK EXPRESS,Tesco
633.000000000000000,-1.562680000000000,52.346930000000000,KENILWORTH LEYES LANE EXPRESS,Tesco
634.000000000000000,-1.936830000000000,52.288429999999900,REDDITCH EXTRA,Tesco
635.000000000000000,-1.256060000000000,52.387830000000000,RUGBY,Tesco
636.000000000000000,-2.142940000000000,52.255049999999900,DROITWICH EXPRESS,Tesco
637.000000000000000,-1.894360000000000,52.272770000000000,STUDLEY EXPRESS,Tesco
638.000000000000000,-0.712560000000000,52.470860000000000,OAKLEY VALE EXPRESS,Tesco
639.000000000000000,-0.241190000000000,52.596400000000000,DOGSTHORPE EXPRESS,Tesco
640.000000000000000,-2.178510000000000,52.213780000000000,WARNDON EXPRESS,Tesco
641.000000000000000,-1.536350000000000,52.292439999999900,LEAMINGTON SPA METRO,Tesco
642.000000000000000,-1.567160000000000,52.286890000000000,WARWICK,Tesco
643.000000000000000,-2.245590000000000,52.203380000000000,HENWICK PARK EXPRESS,Tesco
644.000000000000000,-0.241420000000000,52.574330000000000,PETERBOROUGH METRO,Tesco
645.000000000000000,-0.800190000000000,52.423050000000000,ROTHWELL EXPRESS,Tesco
646.000000000000000,-2.179830000000000,52.199440000000000,WORCESTER WARNDON,Tesco
647.000000000000000,0.436420000000000,52.783380000000000,SOUTH WOOTTON EXPRESS,Tesco
648.000000000000000,-2.203580000000000,52.184489999999900,LARKHILL EXPRESS,Tesco
649.000000000000000,-1.865310000000000,52.218780000000000,ALCESTER KINWARTON ROAD EXPRESS,Tesco
650.000000000000000,-0.263020000000000,52.540840000000000,PETERBOROUGH EXTRA,Tesco
651.000000000000000,0.428990000000000,52.768990000000000,KING'S LYNN WOOTTON ROAD EXPRESS,Tesco
652.000000000000000,-0.467850000000000,52.480600000000000,OUNDLE EXPRESS,Tesco
653.000000000000000,0.419300000000000,52.758470000000000,KING'S LYNN GAYWOOD,Tesco
654.000000000000000,-2.204850000000000,52.171129999999900,WORCESTER,Tesco
655.000000000000000,-0.711700000000000,52.410910000000000,KETTERING BRAMBLESIDE EXPRESS,Tesco
656.000000000000000,0.147460000000000,52.653570000000000,WISBECH,Tesco
657.000000000000000,0.415090000000000,52.737810000000000,KING'S LYNN,Tesco
658.000000000000000,-1.714440000000000,52.202759999999900,STRATFORD UPON AVON,Tesco
659.000000000000000,-0.721500000000000,52.376600000000000,KETTERING,Tesco
660.000000000000000,-1.159460000000000,52.274020000000000,DAVENTRY ASHBY FIELDS EXPRESS,Tesco
661.000000000000000,-1.160010000000000,52.257890000000000,DAVENTRY,Tesco
662.000000000000000,0.074120000000000,52.562280000000000,MARCH,Tesco
663.000000000000000,-2.074700000000000,52.110579999999900,PERSHORE EXPRESS,Tesco
664.000000000000000,0.088600000000000,52.550440000000000,MARCH BROAD STREET EXPRESS,Tesco
665.000000000000000,-2.719730000000000,52.057189999999900,HEREFORD BEWELL STREET,Tesco
666.000000000000000,0.845300000000000,52.831400000000000,FAKENHAM,Tesco
667.000000000000000,-2.699630000000000,52.055030000000000,HEREFORD TUPSLEY EXPRESS,Tesco
668.000000000000000,-0.714240000000000,52.313969999999900,WELLINGBOROUGH BUSHFIELD CENTRE EXPRESS,Tesco
669.000000000000000,-1.951610000000000,52.101990000000000,EVESHAM WORCESTER ROAD,Tesco
670.000000000000000,-2.740030000000000,52.042319999999900,HEREFORD ABBOTSMEAD ROAD,Tesco
671.000000000000000,-0.962670000000000,52.253560000000000,DUSTON BORDEAUX CLOSE EXPRESS,Tesco
672.000000000000000,-0.613200000000000,52.326219999999900,IRTHLINGBOROUGH EXPRESS,Tesco
673.000000000000000,-0.697960000000000,52.305900000000000,WELLINGBOROUGH CANNON STREET EXPRESS,Tesco
674.000000000000000,-0.864580000000000,52.267899999999900,SPINNY HILL EXPRESS,Tesco
675.000000000000000,-0.944040000000000,52.250839999999900,DUSTON LIMEHURST SQUARE EXPRESS,Tesco
676.000000000000000,-2.426880000000000,52.040329999999900,LEDBURY,Tesco
677.000000000000000,-0.835470000000000,52.257040000000000,NORTHAMPTON WESTON FAVELL EXTRA,Tesco
678.000000000000000,-0.686460000000000,52.290329999999900,WELLINGBOROUGH VICTORIA PARK,Tesco
679.000000000000000,0.378190000000000,52.601239999999900,DOWNHAM MARKET,Tesco
680.000000000000000,-0.870600000000000,52.244990000000000,NORTHAMPTON ABINGTON EXPRESS,Tesco
681.000000000000000,-4.647880000000000,52.090200000000000,CARDIGAN,Tesco
682.000000000000000,-0.911270000000000,52.215080000000000,NORTHAMPTON SOUTH EXTRA,Tesco
683.000000000000000,-0.898070000000000,52.205179999999900,EAST HUNSBURY EXPRESS,Tesco
684.000000000000000,-2.155560000000000,51.995449999999900,TEWKESBURY METRO,Tesco
685.000000000000000,-0.180040000000000,52.352820000000000,HUNTINGDON EXTRA,Tesco
686.000000000000000,-0.197660000000000,52.337940000000000,STUKELEY MEADOWS EXPRESS,Tesco
687.000000000000000,-0.992560000000000,52.138849999999900,TOWCESTER,Tesco
688.000000000000000,-1.341930000000000,52.074350000000000,BANBURY EXTRA,Tesco
689.000000000000000,-1.703810000000000,51.990200000000000,MORETON-IN-MARSH HIGH STREET EXPRESS,Tesco
690.000000000000000,-2.060690000000000,51.947460000000000,CHELTENHAM BISHOPS CLEEVE,Tesco
691.000000000000000,0.953370000000000,52.671349999999900,DEREHAM,Tesco
692.000000000000000,-4.990280000000000,52.001500000000000,GOODWICK EXPRESS,Tesco
693.000000000000000,-1.153650000000000,52.037469999999900,BRACKLEY LARK RISE EXPRESS,Tesco
694.000000000000000,0.265060000000000,52.391219999999900,ELY,Tesco
695.000000000000000,-2.089300000000000,51.905880000000000,CHELTENHAM,Tesco
696.000000000000000,-2.076570000000000,51.902589999999900,CHELTENHAM METRO,Tesco
697.000000000000000,-0.289520000000000,52.215190000000000,EATON SOCON EXPRESS,Tesco
698.000000000000000,-1.149270000000000,52.023220000000000,BRACKLEY,Tesco
699.000000000000000,-0.265350000000000,52.217649999999900,ST NEOTS,Tesco
700.000000000000000,-1.721940000000000,51.933770000000000,CHELTENHAM STOW-ON-THE-WOLD,Tesco
701.000000000000000,-2.243710000000000,51.875979999999900,GLOUCESTER,Tesco
702.000000000000000,0.828430000000000,52.569859999999900,WATTON METRO,Tesco
703.000000000000000,-2.209580000000000,51.875200000000000,LONGLEVENS EXPRESS,Tesco
704.000000000000000,-3.020210000000000,51.824240000000000,ABERGAVENNY METRO,Tesco
705.000000000000000,-0.809900000000000,52.063969999999900,MILTON KEYNES WOLVERTON,Tesco
706.000000000000000,-0.729650000000000,52.078499999999900,NEWPORT PAGNELL ELTHORNE EXPRESS,Tesco
707.000000000000000,-2.256110000000000,51.851770000000000,GLOUCESTER LYSONS AVENUE EXPRESS,Tesco
708.000000000000000,-0.817520000000000,52.053730000000000,GREENLEYS EXPRESS,Tesco
709.000000000000000,-0.424990000000000,52.142420000000000,BEDFORD RIVERFIELD ROAD,Tesco
710.000000000000000,-2.225770000000000,51.849449999999900,GLOUCESTER EASTERN AVENUE EXPRESS,Tesco
711.000000000000000,-0.492070000000000,52.120469999999900,KEMPSTON BEDFORD ROAD EXPRESS,Tesco
712.000000000000000,-2.176550000000000,51.849310000000000,GLOUCESTER BROCKWORTH,Tesco
713.000000000000000,-0.451170000000000,52.129719999999900,BEDFORD EXTRA,Tesco
714.000000000000000,-2.199700000000000,51.847079999999900,ABBEYMEAD MEAD ROAD EXPRESS,Tesco
715.000000000000000,1.197260000000000,52.686830000000000,TAVERHAM EXPRESS,Tesco
716.000000000000000,0.017050000000000,52.253940000000000,CAMBRIDGE BAR HILL EXTRA,Tesco
717.000000000000000,-0.779900000000000,52.050699999999900,MILTON KEYNES HEELANDS EXPRESS,Tesco
718.000000000000000,-4.313720000000000,51.855640000000000,CARMARTHEN EXTRA,Tesco
719.000000000000000,1.214510000000000,52.688380000000000,THORPE MARIOTT ACRES WAY EXPRESS,Tesco
720.000000000000000,0.618270000000000,52.444159999999900,BRANDON METRO,Tesco
721.000000000000000,-0.987660000000000,52.000450000000000,BUCKINGHAM MARKET HILL EXPRESS,Tesco
722.000000000000000,-2.279580000000000,51.827100000000000,GLOUCESTER QUEDGELEY,Tesco
723.000000000000000,-3.214630000000000,51.786459999999900,EBBW VALE,Tesco
724.000000000000000,-0.736780000000000,52.040280000000000,MILTON KEYNES SPRINGFIELD EXPRESS,Tesco
725.000000000000000,-0.981370000000000,51.989229999999900,BUCKINGHAM,Tesco
726.000000000000000,0.105110000000000,52.252429999999900,HISTON EXPRESS,Tesco
727.000000000000000,-2.617260000000000,51.792720000000000,COLEFORD GLOUCESTER EXPRESS,Tesco
728.000000000000000,-0.760400000000000,52.029760000000000,MILTON KEYNES OLDBROOK EXPRESS,Tesco
729.000000000000000,-0.687580000000000,52.036510000000000,MILTON KEYNES KINGSTON EXTRA,Tesco
730.000000000000000,-0.784070000000000,52.014370000000000,SHENLEY BROOK END EGERTON GATE EXPRESS,Tesco
731.000000000000000,-0.772670000000000,52.008719999999900,FURZTON EXPRESS,Tesco
732.000000000000000,-3.988270000000000,51.788420000000000,AMMANFORD,Tesco
733.000000000000000,-0.720420000000000,52.019010000000000,TINKERS BRIDGE EXPRESS,Tesco
734.000000000000000,-0.691200000000000,52.021900000000000,WALNUT TREE EXPRESS,Tesco
735.000000000000000,-0.748490000000000,52.005980000000000,BLETCHLEY MELROSE AVENUE EXPRESS,Tesco
736.000000000000000,1.515640000000000,52.770899999999900,NORWICH STALHAM,Tesco
737.000000000000000,0.158010000000000,52.237180000000000,CAMBRIDGE MILTON,Tesco
738.000000000000000,0.136750000000000,52.230049999999900,CAMBRIDGE CAMPKIN ROAD EXPRESS,Tesco
739.000000000000000,-0.212940000000000,52.128799999999900,POTTON EXPRESS,Tesco
740.000000000000000,-0.678760000000000,52.014940000000000,MILTON KEYNES OLD FARM PARK EXPRESS,Tesco
741.000000000000000,-3.376460000000000,51.746420000000000,MERTHYR TYDFIL STATION YARD EXTRA,Tesco
742.000000000000000,-0.725550000000000,52.000610000000000,MILTON KEYNES BLETCHLEY EXTRA,Tesco
743.000000000000000,1.175800000000000,52.600960000000000,HETHERSETT EXPRESS,Tesco
744.000000000000000,-0.756930000000000,51.991160000000000,BLETCHLEY BUCKINGHAM ROAD EXPRESS,Tesco
745.000000000000000,1.247090000000000,52.628959999999900,EARLHAM ROAD EXPRESS,Tesco
746.000000000000000,-1.150550000000000,51.912489999999900,SOUTHWOLD EXPRESS,Tesco
747.000000000000000,0.145410000000000,52.218679999999900,CHESTERTON EXPRESS,Tesco
748.000000000000000,-3.630350000000000,51.744529999999900,GLYNNEATH EXPRESS,Tesco
749.000000000000000,1.324140000000000,52.658299999999900,NORWICH WROXHAM ROAD EXPRESS,Tesco
750.000000000000000,-1.174060000000000,51.904010000000000,BICESTER BOWMONT SQUARE EXPRESS,Tesco
751.000000000000000,1.335310000000000,52.660069999999900,NORWICH EXTRA,Tesco
752.000000000000000,-1.138020000000000,51.908239999999900,BICESTER HART PLACE EXPRESS,Tesco
753.000000000000000,0.750400000000000,52.415970000000000,THETFORD NORWICH ROAD EXPRESS,Tesco
754.000000000000000,0.146200000000000,52.211500000000000,CAMBRIDGE NEWMARKET ROAD,Tesco
755.000000000000000,1.296200000000000,52.640140000000000,NORWICH MAGDALEN ROAD EXPRESS,Tesco
756.000000000000000,-3.137380000000000,51.729309999999900,ABERTILLERY METRO,Tesco
757.000000000000000,0.780160000000000,52.423130000000000,THETFORD,Tesco
758.000000000000000,-1.152580000000000,51.899220000000000,BICESTER SHEEP STREET METRO,Tesco
759.000000000000000,1.292300000000000,52.629320000000000,NORWICH METRO,Tesco
760.000000000000000,-1.159110000000000,51.892949999999900,BICESTER PINGLE DRIVE,Tesco
761.000000000000000,1.291230000000000,52.620800000000000,NORWICH GROVE ROAD EXPRESS,Tesco
762.000000000000000,1.326660000000000,52.636839999999900,NORWICH PLUMSTEAD ROAD EXPRESS,Tesco
763.000000000000000,-1.142630000000000,51.890729999999900,LANGFORD VILLAGE EXPRESS,Tesco
764.000000000000000,-3.448220000000000,51.716119999999900,ABERDARE,Tesco
765.000000000000000,-2.236330000000000,51.748510000000000,PAGANHILL EXPRESS,Tesco
766.000000000000000,-2.223970000000000,51.747030000000000,STROUD,Tesco
767.000000000000000,0.397570000000000,52.260069999999900,NEWMARKET,Tesco
768.000000000000000,0.173630000000000,52.187880000000000,CHERRY HINTON EXPRESS,Tesco
769.000000000000000,-2.534350000000000,51.719729999999900,LYDNEY HIGH STREET,Tesco
770.000000000000000,1.277620000000000,52.595170000000000,NORWICH HARFORD BRIDGE,Tesco
771.000000000000000,-3.849180000000000,51.720450000000000,SWANSEA PONTARDAWE,Tesco
772.000000000000000,-0.498100000000000,52.002870000000000,BEDFORD FLITWICK,Tesco
773.000000000000000,-3.039030000000000,51.699759999999900,PONTYPOOL,Tesco
774.000000000000000,0.188110000000000,52.186869999999900,CAMBRIDGE FULBOURN CHERRY HINTON,Tesco
775.000000000000000,-0.332550000000000,52.030740000000000,SHEFFORD EXPRESS,Tesco
776.000000000000000,-2.162330000000000,51.729720000000000,CHALFORD EXPRESS,Tesco
777.000000000000000,-1.287360000000000,51.823560000000000,KIDLINGTON METRO,Tesco
778.000000000000000,-2.364340000000000,51.701819999999900,DURSLEY CAM,Tesco
779.000000000000000,-1.502030000000000,51.787280000000000,WITNEY FETTIPLACE ROAD EXPRESS,Tesco
780.000000000000000,-1.507110000000000,51.785670000000000,WITNEY VALENCE CRESCENT EXPRESS,Tesco
781.000000000000000,-4.977950000000000,51.797770000000000,HAVERFORDWEST,Tesco
782.000000000000000,-1.474200000000000,51.782559999999900,WITNEY COGGES HILL EXPRESS,Tesco
783.000000000000000,-3.206620000000000,51.661200000000000,BLACKWOOD NEWPORT EXPRESS,Tesco
784.000000000000000,-1.492730000000000,51.777880000000000,WITNEY STATION LANE EXPRESS,Tesco
785.000000000000000,-0.686800000000000,51.918199999999900,LINSLADE EXPRESS,Tesco
786.000000000000000,-2.219110000000000,51.694820000000000,NAILSWORTH EXPRESS,Tesco
787.000000000000000,-1.970100000000000,51.716020000000000,CIRENCESTER FARRELL CLOSE METRO,Tesco
788.000000000000000,-0.668050000000000,51.917859999999900,LEIGHTON BUZZARD,Tesco
789.000000000000000,-0.642940000000000,51.923110000000000,LEIGHTON BUZZARD APPENINE WAY EXPRESS,Tesco
790.000000000000000,-1.366410000000000,51.788119999999900,EYNSHAM EXPRESS,Tesco
791.000000000000000,-1.980000000000000,51.709820000000000,CHESTERTON EXPRESS,Tesco
792.000000000000000,-3.801610000000000,51.662669999999900,NEATH METRO,Tesco
793.000000000000000,-1.954260000000000,51.707639999999900,CIRENCESTER EXTRA,Tesco
794.000000000000000,-3.822570000000000,51.662140000000000,NEATH ABBEY ROAD,Tesco
795.000000000000000,-3.229680000000000,51.642809999999900,HENGOED YSTRAD MYNACH,Tesco
796.000000000000000,-0.032990000000000,52.059010000000000,ROYSTON EXTRA,Tesco
797.000000000000000,-4.138600000000000,51.677250000000000,LLANELLI EXTRA,Tesco
798.000000000000000,-3.902500000000000,51.659469999999900,SWANSEA LLANSAMLET EXTRA,Tesco
799.000000000000000,-2.672660000000000,51.640540000000000,CHEPSTOW,Tesco
800.000000000000000,-3.987770000000000,51.649209999999900,SWANSEA CADLE EXTRA,Tesco
801.000000000000000,-4.046890000000000,51.649419999999900,GOWERTON EXPRESS,Tesco
802.000000000000000,-2.668370000000000,51.622540000000000,CHEPSTOW OLD FARM EXPRESS,Tesco
803.000000000000000,-0.469340000000000,51.915660000000000,SUNDON PARK EXPRESS,Tesco
804.000000000000000,-0.186040000000000,51.984949999999900,BALDOCK EXTRA,Tesco
805.000000000000000,-2.352630000000000,51.637709999999900,WOTTON-UNDER-EDGE EXPRESS,Tesco
806.000000000000000,-0.841900000000000,51.829400000000000,AYLESBURY JACKSON ROAD EXPRESS,Tesco
807.000000000000000,0.715460000000000,52.254249999999900,BURY ST EDMUNDS,Tesco
808.000000000000000,-3.011030000000000,51.603000000000000,NEWPORT MALPAS ROAD EXPRESS,Tesco
809.000000000000000,-0.528670000000000,51.891880000000000,DUNSTABLE HIGH STREET EXPRESS,Tesco
810.000000000000000,-0.446780000000000,51.910530000000000,LIMBURY MEAD EXPRESS,Tesco
811.000000000000000,-3.658810000000000,51.610180000000000,MAESTEG,Tesco
812.000000000000000,-2.156800000000000,51.641129999999900,TETBURY,Tesco
813.000000000000000,-0.835500000000000,51.823529999999900,AYLESBURY EXTRA,Tesco
814.000000000000000,-0.835500000000000,51.823529999999900,AYLESBURY FOWLER ROAD EXPRESS,Tesco
815.000000000000000,0.704200000000000,52.238439999999900,BURY ST EDMUNDS HORRINGER EXPRESS,Tesco
816.000000000000000,-1.235470000000000,51.747650000000000,OXFORD COWLEY ROAD METRO,Tesco
817.000000000000000,-3.943760000000000,51.616560000000000,SWANSEA MARINA,Tesco
818.000000000000000,-2.943720000000000,51.594349999999900,NEWPORT CHEPSTOW ROAD EXPRESS,Tesco
819.000000000000000,-3.228770000000000,51.591949999999900,CAERPHILLY EXPRESS,Tesco
820.000000000000000,-0.485610000000000,51.889490000000000,DUNSTABLE,Tesco
821.000000000000000,0.741940000000000,52.244750000000000,BURY ST EDMUNDS LAWSON PLACE EXPRESS,Tesco
822.000000000000000,-2.523900000000000,51.604810000000000,BRISTOL THORNBURY,Tesco
823.000000000000000,-0.519910000000000,51.878059999999900,DUNSTABLE LANGDALE EXPRESS,Tesco
824.000000000000000,-0.800340000000000,51.816380000000000,AYLESBURY TRING ROAD,Tesco
825.000000000000000,-3.781400000000000,51.597149999999900,PORT TALBOT EAST BANK,Tesco
826.000000000000000,-3.295620000000000,51.580800000000000,PONTYPRIDD,Tesco
827.000000000000000,1.112020000000000,52.373130000000000,DISS,Tesco
828.000000000000000,-5.042420000000000,51.715649999999900,MILFORD HAVEN,Tesco
829.000000000000000,-3.219180000000000,51.574339999999900,CAERPHILLY METRO,Tesco
830.000000000000000,1.729830000000000,52.644930000000000,GREAT YARMOUTH CAISTER,Tesco
831.000000000000000,-2.946720000000000,51.575749999999900,NEWPORT SPYTTY ROAD,Tesco
832.000000000000000,-1.856130000000000,51.642009999999900,CRICKLADE EXPRESS,Tesco
833.000000000000000,-3.010390000000000,51.572450000000000,NEWPORT EXTRA,Tesco
834.000000000000000,-4.936810000000000,51.695309999999900,PEMBROKE DOCK,Tesco
835.000000000000000,-1.200620000000000,51.727559999999900,OXFORD,Tesco
836.000000000000000,-0.413300000000000,51.879449999999900,LUTON METRO,Tesco
837.000000000000000,-1.714210000000000,51.633369999999900,HIGHWORTH EXPRESS,Tesco
838.000000000000000,1.716000000000000,52.602960000000000,GREAT YARMOUTH EXTRA,Tesco
839.000000000000000,-0.202400000000000,51.904350000000000,STEVENAGE EXTRA,Tesco
840.000000000000000,1.665750000000000,52.568309999999900,BELTON EXPRESS,Tesco
841.000000000000000,-0.653990000000000,51.793849999999900,TRING,Tesco
842.000000000000000,-3.380780000000000,51.535139999999900,PONTYCLUN TALBOT GREEN EXTRA,Tesco
843.000000000000000,0.258500000000000,52.021970000000000,SAFFRON WALDEN,Tesco
844.000000000000000,-2.414750000000000,51.552590000000000,YATE BRIMSHAM PARK EXPRESS,Tesco
845.000000000000000,-2.559020000000000,51.542949999999900,BRADLEY STOKE EXPRESS,Tesco
846.000000000000000,-1.309750000000000,51.667470000000000,ABINGDON EXTRA,Tesco
847.000000000000000,-1.806610000000000,51.601309999999900,PRIORY VALE EXPRESS,Tesco
848.000000000000000,-3.102000000000000,51.524949999999900,CARDIFF ST MELLONS,Tesco
849.000000000000000,-0.737790000000000,51.764640000000000,WENDOVER EXPRESS,Tesco
850.000000000000000,-1.793530000000000,51.598759999999900,SWINDON ABBEY MEADS EXPRESS,Tesco
851.000000000000000,-3.321910000000000,51.521859999999900,CREGIAU EXPRESS,Tesco
852.000000000000000,-2.548170000000000,51.536470000000000,BRISTOL BRADLEY STOKE CENTRE,Tesco
853.000000000000000,-3.197170000000000,51.520080000000000,CARDIFF MAES Y COED EXPRESS,Tesco
854.000000000000000,-0.192200000000000,51.883879999999900,STEVENAGE BROADWATER,Tesco
855.000000000000000,-2.424160000000000,51.540489999999900,YATE STATION ROAD EXPRESS,Tesco
856.000000000000000,-3.229300000000000,51.517870000000000,WHITCHURCH EXPRESS,Tesco
857.000000000000000,-2.412350000000000,51.540419999999900,BRISTOL YATE,Tesco
858.000000000000000,-3.214600000000000,51.517170000000000,CARDIFF TYN-Y-PARC EXPRESS,Tesco
859.000000000000000,-2.504780000000000,51.527659999999900,WINTERBOURNE EXPRESS,Tesco
860.000000000000000,-2.539280000000000,51.525649999999900,BRADLEY STOKE BAILEYS COURT EXPRESS,Tesco
861.000000000000000,-0.833710000000000,51.725679999999900,PRINCES RISBOROUGH,Tesco
862.000000000000000,-3.580740000000000,51.509169999999900,BRIDGEND BREWERY LANE,Tesco
863.000000000000000,-2.546800000000000,51.517600000000000,STOKE GIFFORD EXPRESS,Tesco
864.000000000000000,-3.202680000000000,51.499479999999900,CARDIFF EXTRA,Tesco
865.000000000000000,-0.341460000000000,51.824829999999900,HARPENDEN EXPRESS,Tesco
866.000000000000000,-1.837340000000000,51.567799999999900,SHAW RAMLEAZE DRIVE EXPRESS,Tesco
867.000000000000000,-3.601540000000000,51.502020000000000,BRIDGEND GENTLE WAY EXPRESS,Tesco
868.000000000000000,-3.171000000000000,51.492899999999900,CARDIFF ROATH METRO,Tesco
869.000000000000000,-3.568670000000000,51.497680000000000,BRIDGEND EXTRA,Tesco
870.000000000000000,-2.577900000000000,51.504739999999900,BRISTOL FILTON EXPRESS,Tesco
871.000000000000000,-3.168940000000000,51.489870000000000,CARDIFF CITY ROAD EXPRESS,Tesco
872.000000000000000,-1.770850000000000,51.567799999999900,SWINDON EXTRA,Tesco
873.000000000000000,1.567000000000000,52.459000000000000,BECCLES,Tesco
874.000000000000000,-3.173260000000000,51.487780000000000,CARDIFF SALISBURY ROAD EXPRESS,Tesco
875.000000000000000,-3.127020000000000,51.487490000000000,CARDIFF PENGAM EXTRA,Tesco
876.000000000000000,-0.564470000000000,51.760800000000000,BERKHAMSTED METRO,Tesco
877.000000000000000,-1.421830000000000,51.608240000000000,GROVE EXPRESS,Tesco
878.000000000000000,-1.784330000000000,51.561909999999900,SWINDON METRO,Tesco
